Dates,CLOSE_SPY,OPEN,HIGH,LOW,VOLUME,CLOSE_GLD,CLOSE_FXY,CLOSE_T10Y2Y,CLOSE_TED,CLOSE_USO,CLOSE_UUP,CLOSE_VIX,CLOSE_VWO
2011-02-01,130.74,129.46,130.97,129,167194203,130.8,121.475,2.3579,0.16,38.07,22.14,17.63,47.49
2011-02-07,131.97,131.44,132.4,131,112439000,131.68,120.045,2.3371,0.15,36.66,22.4325,16.28,46.928
2011-02-08,132.57,132.09,132.64,132,99072703,133.14,119.98,2.3627,0.16,36.64,22.405,15.81,46.8
2011-02-09,132.269,132.21,132.63,132,146436609,133.07,119.98,2.3349,0.17,36.5,22.31,15.87,45.89
2011-02-10,132.321,131.6,132.47,131,162708500,132.85,118.64,2.3195,0.19,36.54,22.49,16.09,45.43
2011-02-11,133.11,131.8,133.28,132,137716406,132.3225,118.41,2.2982,0.19,36.05,22.5475,15.69,45.925
2011-02-14,133.43,133.03,133.54,133,101691102,132.95,118.64,2.3003,0.18,35.88,22.58,15.95,45.9
2011-02-15,133.01,133.02,133.22,132,119575398,133.97,117.9,2.2966,0.18,35.39,22.6,16.37,45.99
2011-02-16,133.85,133.46,134.01,133,130183398,134.1,118.17,2.2771,0.19,35.53,22.47,16.72,46.4
2011-02-17,134.25,133.46,134.43,133,109810398,135.04,118.57,2.304,0.22,36.06,22.41,16.59,46.61
2011-02-18,134.53,134.37,134.69,134,130002305,135.41,118.88,2.3636,0.21,36.36,22.3025,16.43,46.895
2011-02-22,131.83,133.12,134.562,131,233116406,136.29,119.36,2.3645,0.19,38.49,22.3575,20.8,45.33
2011-02-23,131.02,131.75,132.07,130,227610094,137.51,119.76,2.4157,0.19,39.8,22.23,22.13,45.29
2011-02-24,130.93,130.88,131.44,130,260467016,136.48,120.63,2.4197,0.18,38.97,22.15,21.32,45.39
2011-02-25,132.33,131.48,132.41,131,141693797,137.384,120.97,2.4119,0.18,39.68,22.185,19.22,46.0125
2011-02-28,133.15,132.82,133.32,132,141600797,137.661,120.74,2.4058,0.16,39.19,22.09,18.35,46.41
2011-03-02,131.21,130.75,131.82,130,200277797,139.917,120.63,2.4685,0.18,41.39,22,20.7,46.57
2011-03-03,133.47,132.4,133.62,132,176485203,138.09,119.95,2.5045,0.18,41.18,21.97,18.6,47.44
2011-03-04,132.47,133.37,133.63,132,277371500,139.35,120,2.501,0.19,42.33,21.935,19.06,47.39
2011-03-07,131.43,132.86,133.159,131,216888891,139.721,120.08,2.5364,0.2,42.37,21.96,20.66,46.82
2011-03-08,132.58,131.64,133,131,174706406,139.36,119.5,2.5675,0.2,42.31,22.0575,19.82,47.34
2011-03-09,132.39,132.32,132.8,132,153903500,139.41,119.43,2.5145,0.21,42.05,22.02,20.22,47.35
2011-03-10,129.938,131,131.18,130,301665688,137.77,119.12,2.4765,0.23,41.4,22.19,21.88,46.04
2011-03-11,130.84,129.52,131.31,129,225758500,138.22,120.61,2.4632,0.23,40.69,22.03,20.08,46.37
2011-03-14,130.05,129.99,130.48,129,235607812,138.86,120.92,2.4459,0.22,40.91,21.92,21.13,46.72
2011-03-15,128.56,126.59,129.33,127,359794812,136.27,122.25,2.4124,0.21,39.39,21.94,24.32,45.98
2011-03-16,126.175,128.15,128.57,125,469160594,136.24,123.71,2.3484,0.21,39.679,22.01,29.4,44.985
2011-03-17,127.85,128,128.39,127,254521594,136.97,125.16,2.4441,0.23,40.692,21.82,26.37,45.6
2011-03-18,127.76,128.84,128.88,128,230654406,138.37,122.3,2.437,0.24,40.97,21.72,24.44,45.74
2011-03-21,129.74,129.35,130.01,129,154065297,139.14,121.86,2.447,0.21,41.13,21.65,20.61,46.56
2011-03-22,129.29,129.72,129.89,129,129743398,139.05,122.105,2.3902,0.21,41.93,21.655,20.21,46.605
2011-03-23,129.66,128.93,130,128,148648703,140.34,122.12,2.3953,0.22,42.11,21.78,19.17,47.21
2011-03-24,130.9,130.4,131.09,130,159238297,139.22,121.98,2.4781,0.22,42.05,21.73,18,47.79
2011-03-25,131.3,131.24,131.87,131,155770000,139.26,121.24,2.4444,0.22,42.18,21.875,17.91,47.79
2011-03-28,130.98,131.58,131.92,131,109839102,138.54,120.88,2.4556,0.2,41.42,21.86,19.44,47.51
2011-03-29,131.86,130.87,131.9,130,129844602,138.21,119.85,2.4719,0.21,41.83,21.85,18.16,47.98
2011-03-30,132.77,132.55,133.16,132,135895906,138.67,119.15,2.4544,0.2,41.66,21.83,17.71,48.57
2011-03-31,132.59,132.6,132.96,132,132756500,139.86,118.76,2.4917,0.21,42.6,21.79,17.74,48.95
2011-04-01,133.15,133.41,133.77,133,154038891,139.2,117.45,2.5208,0.23,43.17,21.77,17.4,49.75
2011-04-04,133.26,133.43,133.67,133,100773297,139.84,117.55,2.5451,0.24,43.26,21.77,17.5,50.21
2011-04-05,133.24,133,133.83,133,121083797,142.05,116.4,2.5795,0.22,43.1,21.78,17.25,50.07
2011-04-06,133.66,133.88,134,133,120453602,142.38,115.61,2.5794,0.23,43.37,21.66,16.9,50.3
2011-04-07,133.32,133.42,133.978,133,170973203,142.51,116.28,2.5892,0.25,43.99,21.67,17.11,50.29
2011-04-08,132.86,133.91,133.99,132,148014797,143.66,116.39,2.6518,0.25,45.15,21.5,17.87,50.37
2011-04-11,132.46,133,133.45,132,121518492,142.64,116.67,2.6556,0.23,43.64,21.53,16.59,49.8
2011-04-12,131.47,131.72,131.98,131,161480703,141.61,117.93,2.6305,0.23,42.3,21.48,17.09,48.91
2011-04-13,131.46,132.08,132.18,131,162172984,141.9,117.86,2.6139,0.22,42.75,21.5,16.92,49.235
2011-04-14,131.56,130.7,131.76,130,161271203,143.81,118.31,2.6384,0.21,43.28,21.42,16.27,49.53
2011-04-15,132.04,131.8,132.37,131,170146594,145.05,118.82,2.6234,0.2,43.71,21.46,15.32,49.55
2011-04-18,130.56,130.59,132.03,130,210908188,145.93,119.39,2.6114,0.2,42.88,21.66,16.96,48.4
2011-04-19,131.31,130.76,131.35,130,124321906,145.93,119.65,2.6392,0.21,42.95,21.53,15.83,49.05
2011-04-20,133.1,132.88,133.39,133,156472984,146.5,119.86,2.6213,0.21,44.22,21.32,15.07,50.28
2011-04-21,133.78,133.79,133.84,133,136214500,146.74,120.7,2.6016,0.21,44.57,21.235,14.69,50.71
2011-04-26,134.791,134.05,135.06,134,146658406,146.38,121.09,2.5749,0.2,44.48,21.16,15.62,50.67
2011-04-27,135.67,135.05,135.87,135,143104797,149.2,120.355,2.583,0.21,45.02,21.02,15.35,50.66
2011-04-28,136.11,135.43,136.29,135,124865797,149.82,121.09,2.5574,0.23,44.83,20.96,14.62,50.245
2011-05-03,135.73,135.96,136.19,135,138445797,149.88,121.92,2.5492,0.24,44.08,20.965,16.7,49.49
2011-05-04,134.83,135.67,135.73,134,182821203,147.73,122.57,2.5478,0.24,43.26,20.96,17.08,48.6
2011-05-06,134.2,134.94,135.63,133,222951297,145.3,122.5,2.4733,0.25,38.87,21.43,18.4,48.74
2011-05-09,134.72,134.19,135.11,134,114134398,147.38,123.04,2.4869,0.24,40.87,21.4,17.16,48.87
2011-05-11,134.44,135.67,135.69,134,193745594,146.54,121.83,2.4333,0.23,39.35,21.58,16.95,48.39
2011-05-12,135.08,134.08,135.36,133,171648094,146.59,122.07,2.4258,0.24,39.28,21.54,16.03,48.39
2011-05-13,134.04,135.15,135.34,134,157499109,145.63,122.13,2.394,0.23,39.44,21.69,17.07,47.42
2011-05-16,133.19,133.56,134.61,133,141770594,145.37,122.245,2.3336,0.22,38.51,21.62,18.24,47.41
2011-05-17,133.17,132.69,133.35,132,192852297,144.74,121.32,2.3006,0.22,38.55,21.6,17.55,47.63
2011-05-18,134.36,133.24,134.5,133,135228094,145.6,120.88,2.3589,0.21,39.5,21.59,16.23,48.32
2011-05-19,134.68,134.8,135.03,134,119584797,145.65,121.07,2.3055,0.21,39.07,21.5,15.52,48.08
2011-05-20,133.61,134.33,134.678,133,182638297,147.49,120.83,2.2979,0.21,39.47,21.65,17.43,47.705
2011-05-23,132.06,131.98,133.648,132,168800000,147.83,120.34,2.2809,0.2,38.47,21.79,18.27,46.73
2011-05-24,131.95,132.44,132.73,132,147200297,148.59,120.49,2.3119,0.2,39.28,21.73,17.82,47.125
2011-05-25,132.39,131.42,132.94,131,151102203,148.58,120.42,2.3153,0.19,39.93,21.71,17.07,47.245
2011-05-26,133,132.03,133.24,132,164984609,148.22,121.31,2.2787,0.2,39.6,21.62,16.09,47.82
2011-05-27,133.51,133.37,133.87,133,120921906,149.7,122.07,2.2751,0.2,39.71,21.44,15.98,48.3
2011-05-31,134.9,134.77,134.92,134,164731203,149.64,121.055,2.2427,0.19,40.5,21.339,15.45,49.11
2011-06-01,131.87,134.51,134.923,132,233094297,149.91,122,2.2031,0.2,39.52,21.39,18.3,48.4
2011-06-02,131.73,131.96,132.24,131,200466703,149.5,121.96,2.2441,0.21,39.68,21.25,18.09,48.82
2011-06-03,130.42,130.15,131.42,130,234690094,150.22,123,2.2295,0.21,39.66,21.09,17.95,48.52
2011-06-07,128.96,129.7,130.07,129,161806000,150.42,123.35,2.2316,0.2,39.05,21.03,18.07,48.25
2011-06-08,128.42,128.76,129.19,128,198696297,149.81,123.48,2.1956,0.21,39.85,21.13,18.79,47.94
2011-06-09,129.4,128.77,129.93,128,160964406,150.56,122.94,2.209,0.2,40.14,21.2,17.77,48.21
2011-06-10,127.6,128.85,128.93,127,238629297,149.24,122.81,2.1708,0.2,39.07,21.4,18.86,47.215
2011-06-13,127.7,127.89,128.24,127,207599812,147.77,123.06,2.1866,0.2,38.26,21.29,19.61,47.13
2011-06-14,129.32,128.87,129.77,129,160570297,148.67,122.63,2.2552,0.2,39.1,21.26,18.26,47.8
2011-06-15,127.02,128.24,129.299,127,300957875,149.12,121.78,2.2137,0.2,37.58,21.602,21.32,46.86
2011-06-16,127.3,127.06,127.97,126,308038406,148.97,122.34,2.1846,0.2,37.42,21.59,22.73,46.49
2011-06-17,127.05,127.93,127.94,127,234996094,149.94,123.28,2.1744,0.21,36.63,21.45,21.85,46.57
2011-06-20,127.7,126.62,127.97,127,159478891,150.03,122.88,2.1652,0.22,36.72,21.45,19.99,46.44
2011-06-21,129.45,128.36,129.7,128,193157203,150.76,123.07,2.1988,0.22,36.79,21.31,18.86,47.25
2011-06-22,128.67,129.05,129.81,129,176886500,150.99,122.85,2.1678,0.23,37.1,21.39,18.52,46.88
2011-06-23,128.301,127.16,128.636,126,334286781,148.339,122.45,2.1905,0.24,36.01,21.5,19.29,46.64
2011-06-24,126.81,128.27,128.37,127,226129406,146.26,122.61,2.2023,0.23,35.81,21.63,21.1,46.64
2011-06-27,127.94,126.89,128.43,127,168908188,145.73,121.98,2.2427,0.23,35.64,21.53,20.56,47.06
2011-06-28,129.61,128.45,129.63,128,165556297,146.24,121.62,2.2891,0.22,36.42,21.45,19.17,47.67
2011-06-29,130.72,130.2,130.93,130,244295391,147.18,122.04,2.3735,0.23,37.23,21.32,17.27,48.07
2011-06-30,131.97,131.14,132.18,131,223496500,146.001,122.53,2.3832,0.22,37.24,21.22,16.52,48.62
2011-07-01,133.92,132.09,134.1,132,202385594,144.93,122.08,2.4042,0.23,37.15,21.2,15.87,49.18
2011-07-05,133.81,133.78,134.08,133,165936000,147.63,121.71,2.3527,0.23,37.96,21.28,16.06,49.05
2011-07-06,133.97,133.49,134.14,133,143332703,148.91,121.88,2.3458,0.24,37.89,21.41,16.34,48.92
2011-07-07,135.36,135.16,135.7,135,170464188,149.15,121.44,2.3802,0.22,38.61,21.37,15.95,49.51
2011-07-08,134.4,133.83,135.356,133,194171500,150.25,122.38,2.3107,0.22,37.8,21.42,15.95,49
2011-07-11,131.97,132.75,133.18,132,195918500,151.59,122.84,2.2909,0.22,37.29,21.71,18.39,47.6
2011-07-12,131.4,131.69,132.78,131,214675594,152.77,124.25,2.293,0.22,37.93,21.7,19.87,47.18
2011-07-13,131.84,132.09,133.22,132,204062500,154.14,124.9,2.291,0.24,38.35,21.47,19.91,47.89
2011-07-14,130.93,132.17,132.78,131,226111703,154.54,124.63,2.263,0.24,37.55,21.47,20.8,47.46
2011-07-15,131.69,131.66,131.87,131,220124609,155.2,124.77,2.2901,0.23,38.13,21.43,19.53,47.73
2011-07-18,130.61,131.08,131.28,130,196872094,156.57,124.77,2.3388,0.23,37.59,21.48,20.95,47.19
2011-07-19,132.73,131.34,132.89,131,166554891,154.66,124.5,2.3238,0.22,38.25,21.43,19.21,47.87
2011-07-20,132.65,133.07,133.15,132,137145297,156.02,125.24,2.3079,0.23,38.4,21.33,19.09,47.97
2011-07-21,134.49,133.4,134.82,133,245270297,154.83,125.75,2.3696,0.2,38.72,21.13,17.56,48.64
2011-07-22,134.58,134.52,134.72,134,126019297,156.12,125.77,2.3687,0.2,38.93,21.13,17.52,48.68
2011-07-25,133.83,133.3,134.49,133,136653703,157.34,125.94,2.4375,0.2,38.68,21.11,19.35,48.62
2011-07-26,133.33,133.74,133.96,133,131278094,157.77,126.59,2.4046,0.18,38.81,20.93,20.23,48.83
2011-07-27,130.6,132.59,132.63,130,249020000,157.19,126.47,2.4393,0.17,37.97,21.09,22.98,48.06
2011-07-28,130.22,130.6,131.77,130,207939906,157.32,126.86,2.4509,0.18,37.91,21.13,23.74,48.11
2011-07-29,129.33,128.91,130.55,128,307042500,158.29,128.15,2.4371,0.16,37.42,21.03,25.25,48.32
2011-08-01,128.78,130.84,130.96,128,325790781,157.72,127.87,2.4222,0.16,37.2,21.14,23.66,48.28
2011-08-02,125.49,127.81,128.5,125,346653781,161.52,127.95,2.3472,0.2,36.4,21.17,24.79,46.87
2011-08-03,126.17,125.66,126.31,124,371029406,161.49,128.14,2.2641,0.25,35.86,21.07,23.38,46.66
2011-08-04,120.26,124.42,124.62,120,520721781,160.64,124.7,2.2065,0.25,33.726,21.4,31.66,43.99
2011-08-05,120.08,121.76,122.07,117,655561625,161.75,125.71,2.2406,0.26,33.95,21.22,32,43.65
2011-08-08,112.26,116.91,120.122,112,702263812,167.119,126.91,2.1733,0.22,31.51,21.25,48,40.13
2011-08-09,117.48,114.07,117.64,110,717828625,168.61,128.17,2.2184,0.25,31.62,21.07,35.06,42.27
2011-08-10,112.29,115.26,116.28,112,662607438,174.58,128.35,2.2809,0.26,31.78,21.25,42.99,40.09
2011-08-11,117.33,113.26,118.92,112,487979719,170.75,128.29,2.308,0.26,33.3,21.22,39,42.4
2011-08-12,118.12,118.4,119.215,117,313731594,169.97,128.38,2.2275,0.27,33.23,21.22,36.36,42.37
2011-08-16,119.59,119.47,120.69,118,294095188,173.92,128.45,2.206,0.26,33.83,21.01,32.85,42.91
2011-08-17,119.67,120.25,121.2,119,238201109,174.42,128.92,2.1815,0.29,34.01,20.96,31.58,43.2
2011-08-18,114.51,116.5,119.714,113,512956188,177.72,128.81,2.0515,0.29,31.72,21.08,42.67,41.37
2011-08-19,112.64,112.96,115.88,113,428281219,179.95,128.92,2.0625,0.28,32.12,21.03,43.05,40.74
2011-08-22,112.73,115.17,115.23,112,275090594,184.59,128.44,2.0875,0.3,32.72,21.07,42.44,40.7
2011-08-23,116.44,113.15,116.567,113,331136594,177.67,128.59,2.053,0.3,33.42,20.98,36.27,42.1
2011-08-24,118.08,116.19,118.24,116,246869703,171.646,128.06,2.0815,0.29,33.08,21.02,35.9,41.81
2011-08-25,116.28,118.73,119.4,116,312365312,172.36,127.24,2.1155,0.31,32.97,21.08,39.76,40.99
2011-08-26,117.97,115.69,118.51,114,314495812,177.47,128.6,2.062,0.31,33.15,20.96,35.59,41.6
2011-08-30,121.68,120.83,122.43,119,241315703,179.1,128.61,2.0675,0.32,34.44,21.005,32.89,43
2011-08-31,122.22,122.46,123.51,121,301828281,177.72,128.77,2.074,0.31,34.51,21.07,31.62,43.93
2011-09-01,120.94,122.29,123.4,121,254585797,177.87,128.38,2.0974,0.31,34.47,21.16,31.82,43.72
2011-09-02,117.85,118.42,120.873,117,255517203,183.238,128.32,2.0363,0.31,33.64,21.22,33.92,42.79
2011-09-06,116.99,114.39,117.16,114,285142688,182.9,126.92,1.9519,0.32,33.59,21.55,37,42.28
2011-09-07,120.29,118.76,120.34,118,209803109,177.08,127.57,1.9763,0.32,34.69,21.43,33.38,43.52
2011-09-08,119.04,119.57,120.94,119,250568188,181.81,127.25,2.0192,0.32,34.46,21.65,34.32,42.63
2011-09-09,115.92,117.68,119.057,115,380195094,180.7,127.23,1.9785,0.33,33.85,21.91,38.52,41.15
2011-09-14,119.37,118.34,120.8,117,319389406,177.21,128.64,1.9204,0.34,34.34,21.79,34.6,40.89
2011-09-15,121.43,120.65,121.47,119,326777094,174.4,128.63,1.9727,0.34,34.6,21.66,31.97,41.43
2011-09-16,121.521,121.29,121.97,120,284528188,176.03,128.31,1.9689,0.34,34.14,21.74,30.98,41.53
2011-09-19,120.31,119.53,120.93,119,241516891,173.31,128.83,1.8955,0.34,33.29,21.86,32.73,40.36
2011-09-20,120.17,120.82,121.99,120,218932094,175.78,129.05,1.9237,0.35,33.43,21.86,32.86,40.21
2011-09-21,116.63,120.23,120.6,116,316251188,173.59,128.57,1.86,0.35,32.92,22.03,37.32,38.68
2011-09-22,112.86,113.25,114.21,111,513920094,169.05,129.19,1.714,0.36,31.13,22.26,41.35,36
2011-09-23,113.54,112.11,114.16,112,307242500,159.8,128.67,1.7582,0.35,31.09,22.2,41.25,36.79
2011-09-26,116.24,114.61,116.4,113,260673594,157.58,128.91,1.8018,0.34,31.47,22.18,39.02,37.15
2011-09-27,117.54,118.53,119.56,117,311753781,160.63,128.4,1.888,0.36,32.37,22.05,37.71,38.32
2011-09-28,115.145,117.78,118.49,115,286696719,156.22,128.76,1.8714,0.35,31.25,22.13,41.08,37.38
2011-09-29,116.05,117.05,117.63,114,298108812,157.7,128.4,1.8418,0.35,31.97,22.08,38.84,37.82
2011-09-30,113.15,114.45,115.45,113,288685500,158.06,127.8,1.7583,0.35,30.49,22.305,42.96,35.83
2011-10-04,112.34,108.35,112.58,107,459177500,157.644,128.19,1.778,0.37,29.91,22.42,40.82,35.65
2011-10-05,114.42,112.62,114.72,112,284108000,159.46,128.42,1.8049,0.38,30.84,22.35,37.81,36.27
2011-10-06,116.49,114.36,116.66,114,257800703,160.49,128.65,1.8894,0.38,31.98,22.21,36.27,37.48
2011-10-07,115.71,117.17,117.245,115,312657875,159.18,128.25,1.9471,0.38,32.04,22.27,36.2,37.01
2011-10-11,119.7,118.87,120.04,119,209088000,162.1,128.61,1.9604,0.38,33.01,21.9,32.86,38.79
2011-10-12,120.75,120.6,122.14,120,281544812,163.26,127.47,1.9818,0.38,32.92,21.76,31.26,39.87
2011-10-13,120.51,120.04,120.87,119,212538797,162.3,128.24,1.9365,0.38,32.65,21.75,30.7,39.58
2011-10-14,122.57,121.91,122.6,121,211397594,163.4,127.65,1.9864,0.38,33.87,21.65,28.24,40.22
2011-10-17,120.23,121.99,122.549,120,202311594,162.62,128.3,1.9507,0.37,33.43,21.79,33.39,38.99
2011-10-18,122.58,120.14,123.5,119,318857875,161.84,128.32,1.9916,0.37,34.15,21.76,31.56,39.99
2011-10-19,121.13,122.38,123.08,121,226601297,159.87,128.36,1.9582,0.38,33.31,21.78,34.44,39.3
2011-10-20,121.66,121.43,122.1,120,262075594,157.77,128.2401,1.9745,0.39,33.33,21.74,34.78,38.53
2011-10-21,123.97,123.09,124.12,123,278999406,159.52,129.41,2.0184,0.4,33.85,21.54,31.32,39.6
2011-10-24,125.49,124.17,125.8,124,203215594,161.02,129.49,2.0309,0.4,35.38,21.49,29.26,41.06
2011-10-25,123.049,124.89,124.95,123,268596719,165.59,129.72,2.0189,0.41,35.8,21.51,32.22,40.3
2011-10-26,124.3,124.35,124.77,122,289053781,167.4,129.24,2.0808,0.4,35.06,21.505,29.86,41.02
2011-10-27,128.63,127.63,129.42,124,393288906,169.55,129.79,2.1762,0.41,36.21,21.15,25.46,43.47
2011-10-28,128.6,128,128.85,128,225906500,169.62,130.09,2.1516,0.42,36.03,21.16,24.53,43.23
2011-10-31,125.5,127.16,128.624,125,228146594,167.34,126.02,2.0788,0.42,35.74,21.57,29.96,41.53
2011-11-01,122.002,122.03,123.51,122,416565688,167.38,125.77,2.0485,0.42,35.2,21.8,34.77,40.61
2011-11-02,123.99,123.83,124.4,123,245529406,169.06,126.22,2.0904,0.42,35.67,21.75,32.74,41.7
2011-11-03,126.25,125.27,126.5,124,291174781,171.72,126.22,2.0972,0.43,36.32,21.65,30.5,42.16
2011-11-04,125.481,125.23,125.7,124,249401500,170.85,125.99,2.1231,0.43,36.46,21.71,30.16,41.98
2011-11-07,126.26,125.39,126.39,124,196617203,174.98,126.25,2.1421,0.43,37.09,21.69,29.85,42.28
2011-11-08,127.88,126.92,128.02,126,224426203,173.53,126.8,2.1315,0.43,37.43,21.59,27.48,42.81
2011-11-09,123.161,124.89,125.8,123,337982031,172.07,126.6,2.0159,0.44,37,21.97,36.16,40.46
2011-11-10,124.32,124.79,124.94,123,231866500,171.14,126.86,2.0901,0.44,37.72,21.91,32.81,40.67
2011-11-14,125.46,126.19,127.45,125,159258203,173.2,127.81,2.0599,0.45,37.86,21.84,31.13,41.11
2011-11-15,126.083,125.17,126.75,125,184709406,173.36,127.76,2.0222,0.46,38.429,21.97,31.22,41.32
2011-11-16,124.08,124.81,126.34,124,235782500,171.51,127.93,1.9421,0.46,39.34,22.04,33.51,40.35
2011-11-17,122.105,123.85,124.16,121,331219812,167.1,128.03,1.9249,0.46,38.23,22.07,34.51,39.35
2011-11-18,121.979,122.5,122.75,121,215580406,167.62,128.06,1.9687,0.48,37.82,22.01,32,39.44
2011-11-21,119.661,120.2,120.35,119,229611594,163.5,127.97,1.9074,0.48,37.59,22.05,32.91,38.22
2011-11-22,119.19,119.4,120.1,119,216494797,165.31,127.97,1.8923,0.48,37.82,22.04,31.97,38.29
2011-11-23,116.56,118.07,119.19,117,224531703,164.83,127.36,1.9097,0.49,37.16,22.29,33.98,37.18
2011-11-25,116.34,116.38,117.7,116,99556977,163.4,126.76,1.943,0.5,37.16,22.42,34.47,37.01
2011-11-28,119.71,119.54,120.18,119,210686000,166.63,126.34,1.9666,0.49,37.85,22.33,32.13,38.64
2011-11-29,120.05,120.05,121,120,199241500,166.88,126.47,2.0009,0.51,38.55,22.25,30.64,38.43
2011-11-30,124.99,123.49,125.22,120,324439500,170.13,126.98,2.0589,0.52,38.78,22.06,27.8,40.82
2011-12-01,124.97,124.85,125.64,124,176954797,169.63,126.79,2.0584,0.52,38.61,22.05,27.41,40.74
2011-12-02,124.86,126.12,126.5,125,221109703,169.82,126.32,2.0556,0.51,39.03,22.12,27.52,40.64
2011-12-05,126.22,126.84,127.18,125,225263812,167.32,126.77,2.0707,0.52,39.01,22.12,27.84,41.31
2011-12-06,126.26,126.21,127.11,126,178842000,168.18,126.77,2.0855,0.53,39,22.1,28.13,40.7
2011-12-07,126.73,125.84,127.26,125,237802500,169.4,126.83,2.0504,0.52,38.81,22.07,28.67,40.93
2011-12-08,123.95,125.9,126.18,124,240862703,165.976,126.74,1.9881,0.53,37.78,22.19,30.59,39.54
2011-12-09,126.05,124.51,126.37,124,209111297,166.4,127.04,2.029,0.53,38.5,22.12,26.38,40.2
2011-12-12,124.21,124.95,124.97,123,215826094,161.99,126.45,2.0509,0.53,37.88,22.35,25.67,38.78
2011-12-13,123.05,124.86,125.57,122,245159703,158.45,126.28,2.0174,0.54,38.61,22.57,25.41,38.45
2011-12-14,121.74,122.56,123.03,121,238618797,152.89,126.2,1.9529,0.55,36.66,22.62,26.04,37.9
2011-12-15,122.185,123.03,123.2,122,199109109,152.33,126.41,1.9261,0.56,36.13,22.56,25.11,38.13
2011-12-16,121.59,122.23,122.95,121,220481297,155.23,126.57,1.9126,0.56,36.27,22.49,24.29,38.4
2011-12-19,120.29,122.06,122.32,120,183903016,154.87,126.19,1.9287,0.56,36.2,22.57,24.92,37.41
2011-12-20,123.93,122.18,124.14,120,225418094,156.98,126.48,2.0391,0.56,37.555,22.38,23.22,38.89
2011-12-21,124.17,123.93,124.36,123,194230891,157.16,126.11,2.0539,0.56,38.11,22.38,21.43,38.18
2011-12-22,125.27,124.63,125.4,124,119465297,156.04,125.97,2.0336,0.56,38.28,22.38,21.16,38.56
2011-12-23,126.39,125.67,126.43,125,92187156,156.31,126.12,2.081,0.57,38.49,22.385,20.73,38.73
2011-12-28,124.83,126.51,126.53,125,119107000,151.03,126.41,1.9913,0.57,38.34,22.55,23.52,37.7737
2011-12-29,126.12,125.24,126.25,125,123507102,150.34,126.87,1.9677,0.56,38.41,22.51,22.65,38.16
2012-01-03,127.495,127.76,128.38,127,193697797,155.92,128.46,2.0046,0.56,39.69,22.275,22.97,39.33
2012-01-04,127.7,127.2,127.81,127,127186492,156.71,128.33,2.0746,0.56,39.77,22.4,22.22,39.22
2012-01-05,128.04,127.01,128.23,126,173894891,157.78,127.46,2.1091,0.56,39.17,22.64,21.48,39.03
2012-01-06,127.71,128.2,128.22,127,148049906,157.2,127.89,2.0857,0.56,39.22,22.72,20.63,38.57
2012-01-09,128.02,128,128.18,127,99530109,156.5,128.17,2.0956,0.57,39.08,22.64,21.07,38.88
2012-01-10,129.13,129.39,129.65,129,115281906,158.64,128.13,2.0641,0.56,39.34,22.62,20.69,39.75
2012-01-11,129.2,128.73,129.37,129,111540703,159.67,128.06,2.0192,0.56,38.92,22.72,21.05,39.76
2012-01-12,129.51,129.57,129.7,129,118983602,160.38,128.22,2.0359,0.54,38.06,22.57,20.47,39.96
2012-01-13,128.84,128.64,129.05,128,179836094,159.26,127.96,2.0122,0.54,38.16,22.75,20.91,39.62
2012-01-17,129.34,130.08,130.32,129,132209203,160.5,128.16,2.0294,0.53,38.79,22.67,22.2,40.27
2012-01-18,130.77,129.31,130.84,129,163395109,161.6,128.21,2.0589,0.53,38.83,22.47,20.89,41.26
2012-01-19,131.46,131.22,131.57,131,126328797,161.22,127.62,2.0993,0.51,38.69,22.35,19.87,41.65
2012-01-20,131.54,131.24,131.95,131,138230094,162.07,127.88,2.0333,0.51,37.78,22.37,18.28,41.7
2012-01-25,132.56,131.26,132.87,131,198613203,166.42,126.64,2.1207,0.52,38.35,22.17,18.31,42.49
2012-01-26,131.88,133.15,133.4,131,184880500,167.27,127.05,2.1123,0.5,38.37,22.15,18.57,42.32
2012-01-27,131.82,131.24,132.05,131,135259016,168.97,128.33,2.1048,0.49,38.3,21.99,18.53,42.63
2012-01-30,131.37,130.51,131.44,130,147311703,168.03,128.93,2.1042,0.5,38.01,22.07,19.4,41.99
2012-01-31,131.32,132.02,132.18,131,157211906,169.31,129.13,2.0983,0.48,37.82,22.12,19.44,42.33
2012-02-01,132.47,132.29,133.14,132,166234500,169.56,129.07,2.1293,0.48,37.38,22.02,18.55,43.31
2012-02-02,132.68,132.73,133.02,132,113090305,171.05,129.12,2.1419,0.45,37.13,22.03,17.98,43.478
